,px,px.,py,py.,Opx,Opy,Estpx,Estpx.,Estpy,Estpy.,err_quadra
73,3219.0770848654106,43.913184140440805,1738.490690416837,24.166036811781325,3236.9559472756996,1746.783283375681,3221.396846964054,46.05693421927687,1738.0777001993627,24.823674671111984,10.580009068566662
74,3261.936411893227,42.384896067264776,1762.9447238135674,24.049279898766155,3308.5001365648145,1724.4800380477013,3277.3443496716627,47.4160519636724,1753.6599975434494,23.506549882265418,349.21777401992836
75,3304.0734582441496,42.65553232082665,1784.8671029843877,22.25581417277796,3264.8349855643246,1806.014744372689,3310.320716858352,45.43181497868186,1784.105324045166,24.49549713068124,52.33247249319966
76,3346.594894878641,42.52868729151868,1806.3204078326712,21.553328630491055,3320.586415008186,1837.8750265530305,3347.278871146629,44.26740237605618,1815.6420644268953,25.499048406778456,105.95293989399707
77,3389.1814130175926,42.78256668772258,1827.617720587658,21.280679345544137,3402.1474280048456,1761.0306844008176,3394.100737711254,44.61842543460759,1821.8723741369306,22.752776676032827,62.74620916949949
78,3433.160279413514,44.821235880887,1849.0343309582142,21.873201350438226,3417.6682523125137,1899.0655118074442,3433.646715802225,43.92139237848434,1857.7195395407332,24.619050858920872,84.01887633417365
79,3477.26909327007,43.15563083132853,1870.2437596173484,21.79474961200966,3452.5458944032584,1848.1896293562568,3471.5387319290735,43.09286242658054,1874.1248357055017,23.44838771154964,50.63825153730538
80,3521.344200490779,45.274573762150865,1891.5261362007982,20.73935528181667,3542.523883583689,1887.0875476333385,3521.3525466985025,44.01642567548267,1895.0511329618932,23.088927457525728,19.52909784176701
81,3568.113010257985,47.02613185414933,1915.0161873378079,23.315598113112024,3547.3100142095536,1893.7829823136494,3561.017468766453,43.418461487733786,1912.28152011393,22.253940599130917,71.96751603311007
82,3615.7289345420845,46.66368025838094,1937.7983633910826,22.301463788720188,3615.847341049495,1946.040361347517,3607.185634572299,43.796313572258036,1937.302702489159,22.648340978074145,81.57576960061414
83,3661.90921474529,44.74976084069967,1959.8541425353947,22.43429624842415,3633.550015819251,1925.6320943078288,3646.7815332748614,43.21911132407001,1951.696402002546,21.47185045621876,298.6646671177165
84,3706.063299957986,44.30951077792148,1981.4371786014472,21.830415119651832,3666.9233308005405,1943.2294091881295,3684.439913279948,42.45498046596354,1965.9671456907904,20.44551467955974,712.250001591695
