,px,px.,py,py.,Opx,Opy,Estpx,Estpx.,Estpy,Estpy.,err_quadra
49,2105.5357813700557,48.00407600153393,1144.4348533656062,25.266219339939838,2134.558463953014,1127.849595402286,2108.1963503087954,47.993996168047744,1115.7348014696154,23.671530654970958,833.3147395153617
50,2153.948318883049,49.22309679351485,1167.94210302222,23.91296999679397,2113.4364586272045,1164.3319749002987,2146.2564521139434,46.68442853787896,1145.1881770884895,24.4608406157317,583.6509585186316
51,2203.493950582566,50.25398234042412,1189.462057834983,21.804503394621268,2250.529616954933,1231.6123236909418,2206.321691458637,48.44839833378437,1184.0222879134121,26.423011222090945,62.17796341926099
52,2254.080767095049,51.822400400007936,1210.6365022678374,21.721583288348967,2275.0514045776395,1199.411610617363,2259.4824856706364,49.069625754420024,1207.8858737014311,26.073610688560606,63.26243182176101
53,2306.4463071972546,52.10634298572697,1232.9919290872992,22.599236259230782,2294.314547690165,1220.8365032919428,2305.243986086621,48.633521004391085,1230.915412887671,25.658048749376672,27.174321944315558
54,2358.1253695932446,51.34010954813643,1257.363391224382,24.519931427570654,2315.7960148464726,1279.3887556402703,2345.029189602689,47.46706195665598,1261.8658152304167,26.380534966558777,210.24409545032
55,2409.8593402713077,52.265233912527364,1281.12963229607,23.96568134361761,2408.840088553178,1266.7834898029532,2396.2937805769457,47.967683806363404,1283.2677104945847,25.70087575530222,210.07562476559497
56,2462.6408298218953,52.946280210179644,1305.173832530752,24.248562447696948,2436.3673588456713,1278.5617054028623,2442.4272493595186,47.72588239288019,1301.9152402828522,24.737988350293303,446.69934963204815
57,2515.9747846458213,54.13918270672544,1328.766043054217,24.383323039576613,2510.7873206697354,1385.744304488641,2494.9475385689825,48.357920648449955,1340.360321463877,26.609211189543053,614.9499384592528
58,2569.6532536064956,53.57957951229701,1352.4586891249974,24.523309455869505,2605.1731382645644,1322.3043652088793,2557.6805768664135,50.252966840420015,1356.608751224625,25.194810257995876,172.08526894921664
59,2622.6193523510883,53.37987473094116,1377.503591368737,24.573710620832564,2634.538932018515,1392.5304579760461,2614.115376431106,51.067906717004796,1384.2918325312808,25.534496223912484,124.66612960104007
60,2675.4718950862825,52.3692138507837,1402.1329833345874,23.86735688656332,2705.9101574275596,1382.3979285703508,2674.6462814713636,52.31539659062905,1403.463882890946,24.66592799131859,3.093543577095684
61,2727.4186111782114,51.42403051579778,1426.0379641111435,23.26385716060484,2774.388531741907,1383.8905932928953,2737.981435010323,53.76811099977689,1417.8678330652647,23.265015980370002,183.81900327329043
62,2779.5854816044507,51.90015364131589,1449.1249623457331,23.377727155190676,2794.1878212988727,1461.4974718447484,2792.3160858386173,53.842796905413806,1445.8567415589018,23.909897243624798,176.8066191330245
63,2831.560945479632,52.245692355080664,1472.8993197293512,23.09971901122022,2864.9077921709345,1423.121362148127,2850.5152423572163,54.41708777954669,1458.9465379462033,22.432793363897833,559.1052375201846
64,2884.253990832013,52.98672269274424,1496.7323682995743,23.316840064310796,2959.37277801225,1545.5217262949218,2917.581714864,56.08463287924256,1496.258162114551,24.463973885671408,1121.8750241858972
65,2938.0393533927663,54.90858714968966,1519.02407056279,22.69399659191069,2948.7009200721427,1493.0245754707269,2967.86556337096,55.31992615550912,1514.2972540637822,23.586882462617293,912.9120408344081
